"カテゴリ","会社名","URL","お問い合わせフォームのURL","エリア","電話番号"
"飲み屋","プラネット","http://dentalx.jp","http://dentalx.jp/06reference/index.html","東京都","03-5791-5642"
"飲み屋","プラム（PLUM）堂山店","http://www.plum.co.jp","https://www.plum.co.jp/#contact","大阪府","06-6360-1333"
"飲み屋","フラワー","http://www.brindilleflowers.com","http://www.brindilleflowers.com","東京都","03-3413-1747"
"飲み屋","ブラン","http://blanc-nagasaki.com","https://blanc-nagasaki.com/%E3%81%8A%E5%95%8F%E5%90%88%E3%81%9B/","長崎県","095-826-7657"
"飲み屋","プランギ（PELANGI）","http://pelangi623.exblog.jp","http://pelangi623.exblog.jp","長野県","026-225-9603"
"飲み屋","ブランド","http://www.diamondseven.net","https://diamondseven.net/contact/","大阪府","06-6213-6364"
"飲み屋","ブランルージュ（BlancRouge）","http://blancrouge0701.web.fc2.com","http://blancrouge0701.web.fc2.com/contact","愛知県","0562-33-7020"
"飲み屋","フリーク","http://www.freak-net.jp","http://freak-net.jp/contact/","熊本県","0965-33-7695"
"飲み屋","フリーボール・スポーツバー","http://www.freeball.jp","http://www.freeball.jp/contact","京都府","075-255-3939"
"飲み屋","ブリックス","http://bricks1987.web.fc2.com","http://bricks1987.web.fc2.com/contact","大阪府","06-6314-2191"
"飲み屋","ブリッジ","http://www.superdramatv.com","http://www.superdramatv.com/contact","東京都","03-3591-0900"
"飲み屋","ブリリアンス","http://www.brilliance.co.jp","https://www.brilliance.co.jp:443/otoiawase.php","東京都","03-3575-0404"
"飲み屋","プリン倶楽部","http://kurosiro999.blog.fc2.com","http://kurosiro999.blog.fc2.com","長崎県","0957-52-2719"
"飲み屋","ブルー・ムーン","http://bluemoonbrewing.jp","http://bluemoonbrewing.jp","大阪府","06-6997-1788"
"飲み屋","ブルーチッパー","http://bluechipper.web.fc2.com","http://bluechipper.web.fc2.com/contact","北海道","0157-26-6939"
"飲み屋","ブルーブラッド（BLUEBlood）","http://www.goldwin.co.jp","https://faq.goldwin.co.jp/?site_domain=ec","北海道","0157-31-4800"
"飲み屋","ブルーフレーム","http://blueflame-jp.com","http://blueflame-jp.com/contact/","東京都","03-3446-7730"
"飲み屋","ブルーム","http://snackbloom.blog34.fc2.com","http://snackbloom.blog34.fc2.com","群馬県","0276-46-5133"
"飲み屋","ブルーム","http://www.bloom.co.jp","https://www.bloom.co.jp/contact","北海道","0138-83-8155"
"飲み屋","ブルーム","http://bloom-ad.net","http://bloom-ad.net/support.html","兵庫県","06-4981-3971"
"飲み屋","ブルーラベル","http://www.kohakuiro.com","http://www.kohakuiro.com/contact","静岡県","054-273-5689"
"飲み屋","フルール","http://mf-fleur.jp","https://www.kadokawa.co.jp/support/","東京都","03-3802-5987"
"飲み屋","ブルーロケッツ","http://bluerockets.web.fc2.com","http://bluerockets.web.fc2.com/contact","徳島県","0885-38-1238"
"飲み屋","ふるさと","http://my-furusato.net","http://my-furusato.net","東京都","03-5386-8565"
"飲み屋","ふる里","http://furusato-souhonke.jp","http://furusato-souhonke.jp","東京都","03-3842-8922"
"飲み屋","ふれあい","http://www.nsyakyo.or.jp","http://www.nsyakyo.or.jp","茨城県","029-227-5361"
"飲み屋","フレアバー・Day-G","http://day-g.com","http://day-g.com/contact.html","長崎県","0957-56-9411"
"飲み屋","ブレイン","http://ilchibrainyoga-sapporo.com","https://ilchibrainyoga-sapporo.com/otoiawase/","北海道","011-531-0675"
"飲み屋","プレジデント","http://www.president.co.jp","https://www.president.co.jp/information/contactus/","宮城県","0229-43-2922"
"飲み屋","プレシャス","http://www.p-memories.com","http://www.p-memories.com/contact_top","北海道","011-561-5877"
"飲み屋","プレス","http://www.jpress.jp","https://www.jpress.jp/pages/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B","東京都","03-3463-2848"
"飲み屋","ブレス","http://brace.co.jp","http://brace.co.jp/contact","大阪府","06-6348-0239"
"飲み屋","プレスリー","http://presleybar.web.fc2.com","http://presleybar.web.fc2.com/contact","広島県","0823-25-2627"
"飲み屋","ブレッツ","http://www.bul-lets.com","http://www.bul-lets.com","東京都","03-3401-4844"
"飲み屋","ブレッド・アミューズメントダーツカフェ","http://ejje.weblio.jp","https://help.weblio.jp/feedback","東京都","03-3412-6757"
"飲み屋","ブレラ（Brera）","http://www.susukino.gr.jp","https://www.susukino.gr.jp/contact.html","北海道","011-511-5108"
"飲み屋","フレンズ","http://www.friendsinternational.co.jp","https://www.friendsinternational.co.jp/trial","滋賀県","077-543-3380"
"飲み屋","フレンド","http://www.ricefriend.com","http://www.ricefriend.com/toiawase.html","大阪府","06-6391-3291"
"飲み屋","フレンド","http://www3.to","http://www3.to","福島県","0246-23-9598"
"飲み屋","ブレンド","http://halublend.exblog.jp","http://halublend.exblog.jp/18691699/","福岡県","092-262-2012"
"飲み屋","プローセ","http://prose.jp","http://prose.jp/contact","静岡県","055-924-2339"
"飲み屋","プロト","http://www.plotonline.com","https://www.plotonline.com/contact/","栃木県","0285-24-4168"
"飲み屋","フロンティア企画","http://www.frontier-ph.com","https://www.frontier-ph.com/main.cgi?c=6","岩手県","0197-25-8892"
"飲み屋","ぶんちゃっ","http://buncya.blog.fc2.com","http://buncya.blog.fc2.com","大阪府","06-6647-1208"
"飲み屋","ベージュ（BEIGE）","http://str-grp.jp","https://str-grp.jp/inquiry/","鹿児島県","099-226-6360"
"飲み屋","ベースキャンプ","http://www.ujazz.net","https://www.ujazz.net/contact.html","栃木県","028-623-5003"
"飲み屋","ベアーズ","http://www.happy-bears.com","https://www.happy-bears.com/contact","福岡県","0944-54-4411"
"飲み屋","ベイ・アッシュ（BAY・ASH）","http://www.bayash.co.jp","http://www.bayash.co.jp/contact.html","静岡県","055-962-2155"
"飲み屋","ぺいあの3世","http://peiano3.web.fc2.com","https://help.fc2.com/inquiry","熊本県","096-325-6071"
"飲み屋","ベイビーリック（BabyRick）","http://babyrick.mens-product.com","http://babyrick.mens-product.com/contact/","石川県","076-263-5063"
"飲み屋","ヘヴンヘル","http://heavenhell1989.blog137.fc2.com","http://heavenhell1989.blog137.fc2.com","群馬県","027-234-6936"
"飲み屋","ベジタブルダイニング農家","http://www.ko-z.com","http://www.ko-z.com/contact/","兵庫県","078-392-0557"
"飲み屋","べたなぎ","http://www.betanagi.jp","https://www.betanagi.jp/#contact","東京都","03-5941-9871"
"飲み屋","へちもん","http://narashino.mypl.net","https://narashino.mypl.net/inquiry/?skin=imp","千葉県","047-454-7334"
"飲み屋","ペトラ","http://www.petra-co.com","http://www.petra-co.com/petra_web/contact_form.html","東京都","03-6721-1654"
"飲み屋","べに屋","http://www.beniya.gr.jp","http://www.beniya.gr.jp#cont06","石川県","076-260-7777"
"飲み屋","ベリー","http://flowers-berry.com","https://flowers-berry.shop-pro.jp/secure/?mode=inq&shop_back_url=https%3A%2F%2Fflowers-berry.com%2F&shop_id=PA01037476","宮城県","022-263-6667"
"飲み屋","ペリカン","http://pelican13mwz.seesaa.net","http://pelican13mwz.seesaa.net","広島県","082-261-5864"
"飲み屋","ベル","http://bell.hp.fudousandata.jp","http://bell.hp.fudousandata.jp/otoiawase.php","東京都","03-3756-2013"
"飲み屋","ベル","http://www.ginza-bellevue.com","https://www.ginza-bellevue.com/contact/index.html","東京都","03-3571-3080"
"飲み屋","ベル・エキップ・ロビン","http://belleequipe.robin-art.com","http://belleequipe.robin-art.com/mail/form.html","青森県","0172-33-2771"
"飲み屋","ベルンズバー","http://www.berndsbar.biz","http://www.berndsbar.biz","東京都","03-5563-9232"
"飲み屋","ベレッツァ","http://hssqxy.com","https://hssqxy.com/%e3%81%8a%e5%95%8f%e5%90%88%e3%81%9b","東京都","042-722-3402"
"飲み屋","ペンギン村","http://www.goldengai.net","http://www.goldengai.net/contact","東京都","03-3209-3761"
"飲み屋","ペンション&バー・サイドヒル","http://www.sidehill.jp","http://www.sidehill.jp","長野県","0261-75-5557"
"飲み屋","ホールインワン","http://www.mamejiten.com","http://www.mamejiten.com","愛知県","052-733-3205"
"飲み屋","ボイボイ","http://www.boiboi.jp","http://www.boiboi.jp/inquiry","埼玉県","04-2924-0003"
"飲み屋","ポイントアップ","http://www.pointup193.com","http://www.pointup193.com","岡山県","086-238-4531"
"飲み屋","ほうらいけん","http://www.ho-raiken.jp","mailto:houraiken@mtj.biglobe.ne.jp","広島県","084-934-5589"
"飲み屋","ポエム","http://www.poeme.co.jp","http://www.poeme.co.jp","広島県","082-241-3046"
"飲み屋","ほかげ","http://www.bar-hokage.com","mailto:info@bar-hokage.com","静岡県","055-973-5000"
"飲み屋","ぽかんと","http://pocant.jugem.jp","http://pocant.jugem.jp","東京都","03-3994-0031"
"飲み屋","ボギー","http://bogggey.blog.jp","http://bogggey.blog.jp","東京都","03-3367-8078"
"飲み屋","ボギー倶楽部","http://ginza-club.net","https://ginza-club.net/ask/","東京都","03-3575-4737"
"飲み屋","ほくろ屋","http://www.hokuroya.com","https://hokuroya.com/inquiry.html","香川県","0877-21-3715"
"飲み屋","ぼくんち（睦乃家）","http://tokyodesignroom.com","http://tokyodesignroom.com","東京都","042-527-6776"
"飲み屋","ポケット","http://www.pocketcard.co.jp","https://www.pocketcard.co.jp/support/contact/","東京都","03-3496-4077"
"飲み屋","ポコアポコ","http://barkaraokepokoapoko.web.fc2.com","http://barkaraokepokoapoko.web.fc2.com/contact","福岡県","092-473-7765"
"飲み屋","ホストクラブメリーゴーランド","http://group888.net","https://group888.net/contact","大阪府","06-6125-5887"
"飲み屋","ボストンクラブ","http://www.boston-c.com","https://www.boston-c.com/_ga/login.cgi","大阪府","06-6390-0174"
"飲み屋","ポセイ丼","http://www.otaru-poseidon.jp","http://www.otaru-poseidon.jp/contact","東京都","03-5405-7566"
"飲み屋","ほたるの里","http://folksonghotaru.web.fc2.com","http://folksonghotaru.web.fc2.com#contact","東京都","0422-31-7735"
"飲み屋","ほたる庵・お食事処","http://www.hamadasyuzou.co.jp","http://www.hamadasyuzou.co.jp/inquiry","鹿児島県","0996-21-2319"
"飲み屋","ぼちぼちいこか","http://bochibochi-ikoka.doorblog.jp","http://bochibochi-ikoka.doorblog.jp","大阪府","06-6390-3255"
"飲み屋","ボックス","http://e-trunk.jp","https://e-trunk.jp/site_contact/","東京都","03-3571-6020"
"飲み屋","ほっこり瓢箪島","http://www.kadorina.com","https://www.kadorina.com/contact","大阪府","06-6978-2708"
"飲み屋","ポッジボンシ","http://www.poggibonsi.jp","http://www.poggibonsi.jp/contact","兵庫県","078-391-4537"
"飲み屋","ほっとけや瀬田駅前店","http://www.hottokeya.com","https://www.hottokeya.com/contact.html","滋賀県","077-547-3022"
"飲み屋","ほっところっけ","http://www.hothk.jp","http://www.hothk.jp","鹿児島県","099-224-6920"
"飲み屋","ホテルグランヴィア和歌山／グランヴィアビアガーデン","http://www.granvia-wakayama.co.jp","https://granvia-wakayama.sakura.ne.jp/mailform/mailform.html","和歌山県","073-423-0910"
"飲み屋","ホテルナトゥールヴァルト富良野","http://naturwald-furano.com","https://naturwald-furano.com/contact","北海道","0167-22-1211"
"飲み屋","ホテルよろづや","https://h320100.bizloop.jp","https://h320100.bizloop.jp/h320100/est/","千葉県","043-422-2600"
"飲み屋","ホテルルートイン札幌駅前北口","http://www.route-inn.co.jp","https://www.route-inn.co.jp/contact/index.html","北海道","011-727-2111"
"飲み屋","ホテル日航高知・旭ロイヤルエンジェルビュー","http://www.nikko-kochi.jp","https://www.nikko-kochi.jp/contact/","高知県","088-885-5122"
"飲み屋","ポニーテール","http://www.club-ponytail.com","mailto:otoiawase@fankura.com?subject=Contact%20From%20www.fankura.com&body=※サイトに関するお問い合わせのみ受付させて頂きます。%0D%0A※料金やキャストに関するお問い合わせは、直接店舗へお電話願います。","大阪府","072-221-5757"
"飲み屋","ほの路","http://ideal-home.co.jp","https://www.ideal-home.co.jp/contactus","北海道","011-562-6364"
"飲み屋","ポポロ","http://popolon.exblog.jp","http://popolon.exblog.jp","東京都","03-3441-3141"
"飲み屋","ポルシェ","http://www.yellow-magic.jp","https://www.yellow-magic.jp/contact/","東京都","03-3634-7303"
"飲み屋","ポロ","https://satudora.jp","https://satudora.jp/contact/contact-archives.php","北海道","0157-61-2445"
"飲み屋","ホワイトアイズ（WhiteIZE）","http://www.whiteize.com","http://www.whiteize.com/category04/index01.html","静岡県","054-255-1336"
"飲み屋","ホワイトベアー","http://www.white-bear.co.jp","http://www.white-bear.co.jp/contact/index.html","大阪府","06-6313-4407"
"飲み屋","ホワットザディケンズ","http://www.whatthedickens.jp","http://www.whatthedickens.jp#contact","東京都","03-3780-2099"
"飲み屋","ポワル","http://powaru.gooside.com","http://powaru.gooside.com/contact","富山県","0766-25-7555"
"飲み屋","ボンジュール","http://www.bonjour.jp","https://contact.jun.co.jp/m/item?e_15=30","東京都","03-3759-3398"
"飲み屋","ぼんちゃん・地酒屋","http://www.bonchan.co.jp","http://www.bonchan.co.jp/form","福岡県","092-716-3932"
"飲み屋","ぼんてん漁港／一番町芭蕉の辻店","http://bontenshokudou.com","mailto:bon-ten@fuga.ocn.ne.jp?subject=お問い合わせ&cc=atu-h@kmh.biglobe.ne.jp","宮城県","022-713-8668"
"飲み屋","ボンボヤージュ","http://www.bonsha.com","http://www.bonsha.com/contact/","東京都","03-3268-5079"
"飲み屋","ぽん太","http://www.tosa-ponta.com","https://tosa-ponta.com/contact","高知県","088-825-4295"
"飲み屋","マーキュリー","http://brand.mercuryduo.com","https://www.mark-styler.co.jp/contact.html","北海道","011-533-8777"
"飲み屋","マーキュリー","http://mcury.jp","https://mcury.jp/contact-recruit","東京都","03-5486-8861"
"飲み屋","マーベラス","http://www.marv.jp","http://www.marv.jp","東京都","042-530-7765"
"飲み屋","マーベラス","http://www.marvelous-estate.com","http://www.marvelous-estate.com/contact/","東京都","03-3936-8826"
"飲み屋","マーメイド","https://www.omegawatches.jp","https://www.omegawatches.jp/myomega/contact-us","静岡県","055-963-1377"
"飲み屋","マイ・スター","http://www.okome-maistar.net","https://www.okome-maistar.net/inquiry.html","静岡県","054-288-5528"
"飲み屋","マイウエイ","http://www.heart-beat-nakano.com","https://nakano-kushoren.sakura.ne.jp/contact/","東京都","03-5380-3185"
"飲み屋","マイセン","http://www.meissen-jp.com","http://www.meissen-jp.com","兵庫県","078-331-6166"
"飲み屋","まいど","http://www.maido.eew.jp","https://maido.eew.jp/contact1/","愛知県","052-777-0447"
"飲み屋","まいど寝屋川グリーンシティー店","http://www.maido-fs.com","https://hareruyaosaka.co.jp/contact/","大阪府","072-802-3200"
"飲み屋","マイン","http://www.mine-jp.com","https://www.mine-jp.com/contact","大阪府","072-885-7357"
"飲み屋","マキシム","http://www.agf.co.jp","https://www.agf.co.jp/customer/","埼玉県","048-431-8502"
